0,1,2,postag
107,20,O,CD
107,tahun,O,NN
107,2001,O,CD
107,jo,O,NN
107,Pasal,O,NNP
107,55,O,CD
107,ayat,O,NN
107,(,O,Z
107,1,O,CD
107,),O,Z
107,KUH,O,NNP
107,Pidana,O,NNP
107,.,O,Z
108,KPK,O,NNP
108,juga,O,RB
108,telah,O,MD
108,menetapkan,O,VB
108,Waryono,PER,NNP
108,sebagai,O,IN
108,tersangka,O,NN
108,kasus,O,NN
108,dugaan,O,NN
108,menerima,O,VB
108,pemberian,O,NN
108,hadiah,O,NN
108,atau,O,CC
108,janji,O,NN
108,terkait,O,VB
108,kegiatan,O,NN
108,di,O,IN
108,Kementerian,LOC,NNP
108,ESDM,LOC,NNP
108,.,O,Z
109,Penetapan,O,NNP
109,Waryono,PER,NNP
109,sebagai,O,IN
109,tersangka,O,NN
109,dalam,O,IN
109,kasus,O,NN
109,dugaan,O,NN
109,gratifikasi,O,NN
109,tersebut,O,PR
109,merupakan,O,VB
109,hasil,O,NN
109,pengembangan,O,NN
109,kasus,O,NN
109,dugaan,O,NN
109,suap,O,NN
109,yang,O,SC
109,menjerat,O,NN
109,mantan,O,JJ
109,Kepala,O,NNP
109,SKK,O,NNP
109,Migas,O,NNP
109,Rudi,PER,NNP
109,Rubiandini,PER,NNP
109,.,O,Z
110,Dalam,O,IN
110,kasus,O,NN
110,ini,O,PR
110,",",O,Z
110,Waryono,PER,NNP
110,diduga,O,VB
110,berperan,O,NN
110,sebagai,O,IN
110,pengepul,O,NN
110,uang,O,NN
110,suap,O,NN
110,untuk,O,SC
110,selanjutnya,O,RB
110,dialirkan,O,VB
110,ke,O,IN
110,pihak,O,NN
110,lain,O,JJ
110,.,O,Z
111,Penetapannya,O,RB
111,sebagai,O,IN
111,tersangka,O,NN
111,menyusul,O,VB
111,penemuan,O,NN
111,uang,O,NN
111,sebesar,O,JJ
111,200.000,O,CD
111,dollar,O,NN
111,Amerika,O,NNP
111,Serikat,O,NNP
111,(,O,Z
111,AS,O,NNP
111,),O,Z
111,di,O,IN
111,ruang,O,NN
111,kerjanya,O,NN
111,saat,O,NN
111,penyidik,O,NN
111,KPK,O,NNP
111,melakukan,O,VB
111,penggeledahan,O,NN
111,.,O,Z
112,Oleh,O,IN
112,karena,O,SC
112,itu,O,PR
112,",",O,Z
112,KPK,O,NNP
112,menyangkakan,O,VB
112,Pasal,O,NNP
112,12B,O,CD
112,atau,O,CC
112,Pasal,O,NNP
112,11,O,CD
112,Undang-Undang,O,NNP
112,Tindak,O,NNP
112,Pidana,O,NNP
112,Korupsi,O,NNP
112,(,O,Z
112,Tipikor,O,NNP
112,),O,Z
112,tentang,O,IN
112,pemberian,O,NN
112,gratifikasi,O,NN
112,kepada,O,IN
112,penyelenggara,O,NN
112,negara,O,NN
112,dan,O,CC
112,penyelenggara,O,NN
112,negara,O,NN
112,yang,O,SC
112,menerima,O,VB
112,gratifikasi,O,NN
112,.,O,Z
113,Partai,ORG,NNP
113,Persatuan,ORG,NNP
113,Pembangunan,ORG,NNP
113,(,ORG,Z
113,PPP,ORG,NNP
113,),ORG,Z
113,menyatakan,O,VB
113,ketidaksetujuannya,O,RB
113,pada,O,IN
113,ide,O,NN
113,pembubaran,O,NN
113,KPK,O,NNP
113,.,O,Z
114,Sekertaris,O,NNP
114,Fraksi,O,NNP
114,PPP,O,NNP
114,DPR,O,NNP
114,",",O,Z
114,Arwani,PER,NNP
114,Thomafi,PER,NNP
114,menilai,O,VB
114,aneh,O,JJ
114,bila,O,SC
114,ide,O,NN
114,itu,O,PR
114,kemudian,O,CC
114,muncul,O,VB
114,dalam,O,IN
114,rapat,O,NN
114,konsultasi,O,NN
114,.,O,Z
115,"""",O,Z
115,Rapat,O,NN
115,konsultasi,O,NN
115,mestinya,O,RB
115,adalah,O,VB
115,untuk,O,SC
115,saling,O,RB
115,menghargai,O,VB
115,eksistensi,O,NN
115,sesama,O,NN
115,lembaga,O,NN
115,negara,O,NN
115,.,O,Z
115,Tidak,O,NEG
115,ada,O,VB
115,yang,O,SC
115,paling,O,RB
115,kuat,O,JJ
115,.,O,Z
115,KPK,O,NNP
115,harus,O,MD
115,didorong,O,VB
115,agar,O,SC
115,lebih,O,RB
115,baik,O,JJ
115,dalam,O,IN
115,bekerja,O,NN
115,",",O,Z
115,kita,O,PRP
115,dorong,O,VB
115,KPK,O,NNP
115,agar,O,SC
115,tidak,O,NEG
115,tebang,O,VB
115,pilih,O,VB
115,dan,O,CC
115,berani,O,VB
115,mengusut,O,VB
115,juga,O,RB
115,kasus-kaus,O,JJ
115,kakap,O,VB
115,",",O,Z
115,"""",O,Z
115,kata,O,VB
115,Arwani,PER,NNP
115,",",O,Z
115,Selasa,TIM,NNP
115,(,TIM,Z
115,04/10/2011,TIM,CD
115,),TIM,Z
115,.,O,Z
116,Sebelumnya,O,SC
116,diberitakan,O,VB
116,",",O,Z
116,saat,O,NN
116,rapat,O,NN
116,konsultasi,O,NN
116,antara,O,IN
116,aparat,O,NN
116,penegak,O,NN
116,hukum,O,NN
116,",",O,Z
116,termasuk,O,VB
116,KPK,O,NNP
116,dengan,O,IN
116,pimpinan,O,NN
116,DPR,O,NNP
116,",",O,Z
116,terungkap,O,VB
116,melalui,O,IN
116,Wakil,O,NNP
116,Ketua,O,NNP
116,Komisi,O,NNP
116,III,O,NNP
116,DPR,O,NNP
116,yang,O,SC
116,tak,O,NEG
116,lain,O,JJ
116,anggota,O,NN
116,Fraksi,ORG,NNP
116,PKS,ORG,NNP
116,",",O,Z
116,Fachri,PER,NNP
116,Hamzah,PER,NNP
116,yang,O,SC
116,mengusulkan,O,VB
116,pembubaran,O,NN
116,KPK,O,NNP
116,.,O,Z
117,KPK,O,NN
117,dianggapnya,O,NN
117,lembaga,O,NN
117,super,O,FW
117,body,O,FW
117,yang,O,SC
117,bekerja,O,VB
117,secara,O,IN
117,tertutup,O,VB
117,",",O,Z
117,bertentangan,O,NN
117,dengan,O,IN
117,demokrasi,O,NN
117,.,O,Z
118,"""",O,Z
118,Terus,O,NNP
118,terang,O,VB
118,pimpinan,O,NN
118,",",O,Z
118,secara,O,IN
118,pribadi,O,NN
118,sudah,O,MD
118,sering,O,RB
118,didengar,O,VB
118,",",O,Z
118,yang,O,SC
118,ngomong,O,VB
118,KPK,O,NNP
118,itu,O,PR
118,dibubarkan,O,VB
118,",",O,Z
118,itu,O,PR
118,saya,O,PRP
118,.,O,Z
118,Karena,O,SC
118,saya,O,PRP
118,tidak,O,NEG
118,percaya,O,VB
118,dengan,O,IN
118,insitusi,O,NN
118,yang,O,SC
118,bekerja,O,VB
118,super,O,FW
118,body,O,FW
118,.,O,Z
118,Itu,O,PR
118,keyakinan,O,NN
118,saya,O,PRP
118,dari,O,IN
118,keyakinan,O,NN
118,akademik,O,JJ
118,saya,O,PRP
118,",",O,Z
118,tidak,O,NEG
118,boleh,O,MD
118,ada,O,VB
118,institusi,O,NN
118,seperti,O,IN
118,itu,O,PR
118,dalam,O,IN
118,demokrasi,O,NN
118,",",O,Z
118,"""",O,Z
118,kata,O,VB
118,Fachry,PER,NNP
118,Hamzah,PER,NNP
118,.,O,Z
119,Ketua,O,NNP
119,Fraksi,O,NNP
119,PDI,O,NNP
119,Perjuangan,O,NNP
119,Tjahjo,PER,NNP
119,Kumolo,PER,NNP
119,mengatakan,O,VB
119,pergantian,O,NN
119,antar,O,IN
119,waktu,O,NN
119,Agus,PER,NNP
119,Condro,PER,NNP
119,Prayitno,PER,NNP
119,dari,O,IN
119,keanggotaan,O,NN
119,Dewan,O,NNP
119,karena,O,SC
119,Agus,PER,NNP
119,dinilai,O,VB
119,menyalahi,O,VB
119,kode,O,NN
119,etik,O,NN
119,partai,O,NN
119,.,O,Z
120,Pengakuan,O,NNP
120,Agus,PER,NNP
120,Condro,PER,NNP
120,ke,O,IN
120,Komisi,ORG,NNP
120,Pemberantasan,ORG,NNP
120,Korupsi,ORG,NNP
120,tanpa,O,IN
120,terlebih,O,RB
120,dahulu,O,NN
120,memberi,O,VB
120,tahu,O,VB
120,Fraksi,O,NN
120,sebuah,O,NND
120,pelanggaran,O,NN
120,berat,O,JJ
120,.,O,Z
121,"""",O,Z
121,Kenapa,O,NNP
121,tidak,O,NEG
121,lapor,O,VB
121,dulu,O,NN
121,ke,O,IN
121,Fraksi,O,NN
121,atau,O,CC
121,partai,O,NN
121,",",O,Z
121,"""",O,Z
121,katanya,O,RB
121,kepada,O,IN
121,Tempo,ORG,NNP
121,",",O,Z
121,Jumat,TIM,NNP
121,(,TIM,Z
121,5/9,TIM,CD
121,),TIM,Z
121,.,O,Z
122,Agus,PER,NNP
122,Condro,PER,NNP
122,Prayitno,PER,NNP
122,adalah,O,VB
122,mantan,O,JJ
122,anggota,O,NN
122,Komisi,O,NNP
122,Keuangan,O,NNP
122,dan,O,CC
122,Perbankan,O,NNP
122,DPR,O,NNP
122,periode,O,NN
122,1999-2004.dari,O,CD
122,Fraksi,ORG,NNP
122,PDI,ORG,NNP
122,Perjuangan,ORG,NNP
122,yang,O,SC
122,mengaku,O,VB
122,menerima,O,VB
122,sepuluh,O,CD
122,lembar,O,NND
122,cek,O,NN
122,perjalanan,O,NN
122,senilai,O,NN
122,Rp,O,SYM
122,500,O,CD
122,juta,O,CD
122,.,O,Z
123,Uang,O,NN
123,tersebut,O,PR
123,diduga,O,VB
123,terkait,O,VB
123,dengan,O,IN
123,terpilihnya,O,NN
123,Miranda,PER,NNP
123,Goeltom,PER,NNP
123,sebagai,O,IN
123,Deputi,O,NNP
123,Gubernur,O,NNP
123,Senior,O,NNP
123,Bank,O,NNP
123,Indonesia,O,NNP
123,2004,O,CD
123,.,O,Z
124,Kepada,O,IN
124,penyidik,O,NN
124,Komisi,O,NNP
124,Pemberantasan,O,NNP
124,Korupsi,O,NNP
124,",",O,Z
124,Agus,PER,NNP
124,menyebut,O,VB
124,enam,O,CD
124,koleganya,O,NN
124,sesama,O,NN
124,fraksi,O,NN
124,turut,O,VB
124,menerima,O,VB
124,duit,O,NN
124,yang,O,SC
124,diduga,O,VB
124,suap,O,NN
124,itu,O,PR
124,.,O,Z
125,Pengakuan,O,NNP
125,Agus,PER,NNP
125,kepada,O,IN
125,penyidik,O,NN
125,Komisi,O,NNP
125,Pemberantasan,O,NNP
125,Korupsi,O,NNP
125,ini,O,PR
125,berbuah,O,NND
125,pemecatannya,O,NN
125,dari,O,IN
125,keanggotaan,O,NN
125,Dewan,O,NNP
125,.,O,Z
126,Tjahjo,PER,NNP
126,menilai,O,VB
126,pengakuan,O,NN
126,Agus,O,NNP
126,menerima,O,VB
126,sepuluh,O,CD
126,lembar,O,NND
126,cek,O,NN
126,perjalanan,O,NN
126,senilai,O,NN
126,Rp,O,SYM
126,500,O,CD
126,juta,O,CD
126,merusak,O,VB
126,citra,O,NN
126,partai,O,NN
126,.,O,Z
127,Ia,O,PRP
127,juga,O,RB
127,mempermasalahkan,O,VB
127,kenapa,O,WH
127,Agus,PER,NNP
127,baru,O,MD
127,mengakui,O,VB
127,menerima,O,VB
127,cek,O,NN
127,sekarang,O,NN
127,.,O,Z
128,"""",O,Z
128,Tidak,O,NEG
128,empat,O,CD
128,tahun,O,NN
128,lalu,O,CC
128,saat,O,NN
128,menerima,O,VB
128,uang,O,NN
128,",",O,Z
128,"""",O,Z
128,tanya,O,NN
128,Tjahjo,PER,NNP
128,.,O,Z
129,Surat,O,NN
129,pergantian,O,NN
129,antar,O,IN
129,waktu,O,NN
129,Agus,PER,NNP
129,Condro,PER,NNP
129,akan,O,MD
129,diserahkan,O,VB
129,kepada,O,IN
129,pimpinan,O,NN
129,DPR,ORG,NNP
129,hari,O,NN
129,ini,O,PR
129,.,O,Z
130,Surat,O,NN
130,bernomor,O,NN
130,F68/EX/DPP/IX/2008,O,CD
130,tersebut,O,PR
130,ditandatangani,O,VB
130,langsung,O,RB
130,Ketua,O,NNP
130,Umum,O,NNP
130,DPP,O,NNP
130,PDI,ORG,NNP
130,Perjuangan,ORG,NNP
130,Megawati,PER,NNP
130,Soekarnoputri,PER,NNP
130,dan,O,CC
130,Sekretaris,O,NNP
130,Jenderal,O,NNP
130,Partai,O,NNP
130,Pramono,PER,NNP
130,Anung,PER,NNP
130,.,O,Z
131,Agus,O,NNP
131,digantikan,O,VB
131,Gatot,O,NNP
131,Lupri,O,NNP
131,Jantomo,O,NNP
131,dari,O,IN
131,daerah,O,NN
131,pemilhan,O,NN
131,Jawa,O,NNP
131,Tengah,O,NNP
131,VIII,O,NNP
131,di,O,IN
131,nomor,O,NN
131,urut,O,IN
131,keempat,O,CD
131,.,O,Z
132,Ketua,O,NNP
132,DPP,O,NNP
132,Partai,ORG,NNP
132,Golkar,ORG,NNP
132,Hajriyanto,PER,NNP
132,Tohari,PER,NNP
132,mengatakan,O,VB
132,",",O,Z
132,percepatan,O,NN
132,Rapat,O,NNP
132,Pimpinan,O,NNP
132,Nasional,O,NNP
132,(,O,Z
132,Rapimnas,O,NNP
132,),O,Z
132,Partai,O,NNP
132,Golkar,O,NNP
132,(,O,Z
132,PG,O,NNP
132,),O,Z
132,dari,O,IN
132,Oktober,TIM,NNP
132,2012,TIM,CD
132,menjadi,O,VB
132,Juli,TIM,NNP
132,2012,TIM,CD
132,belum,O,NEG
132,dibicarakan,O,VB
132,dengan,O,IN
132,seluruh,O,CD
132,unsur,O,NN
132,yang,O,SC
132,ada,O,VB
132,di,O,IN
132,Partai,ORG,NNP
132,Golkar,ORG,NNP
132,.,O,Z
133,Menurut,O,IN
133,Hajriyanto,PER,NNP
133,",",O,Z
133,hal,O,NN
133,itu,O,PR
133,akan,O,MD
133,mengganggu,O,VB
133,soliditas,O,NN
133,di,O,IN
133,internal,O,JJ
133,.,O,Z
134,"""",O,Z
134,Kalau,O,SC
134,itu,O,PR
134,dikomunikasikan,O,VB
134,dengan,O,IN
134,baik,O,JJ
134,",",O,Z
134,dibicarakan,O,VB
134,dengan,O,SC
134,terbuka,O,VB
134,",",O,Z
134,di,O,IN
134,DPP,O,NNP
134,",",O,Z
134,di,O,IN
134,Dewan,O,NNP
134,Pertimbangan,O,NNP
134,",",O,Z
134,saya,O,PRP
134,yakin,O,JJ
134,tidak,O,NEG
134,akan,O,MD
134,timbulkan,O,VB
134,masalah,O,NN
134,.,O,Z
134,Yang,O,SC
134,jadi,O,VB
134,masalah,O,NN
134,",",O,Z
134,belum,O,NEG
134,dibicarakan,O,VB
134,dengan,O,IN
134,para,O,DT
134,tokoh,O,NN
134,Golkar,O,NNP
134,",",O,Z
134,baik,O,CC
134,struktural,O,JJ
134,maupun,O,CC
134,non,O,NEG
134,struktural,O,JJ
134,",",O,Z
134,"""",O,Z
134,kata,O,VB
134,Hajriyanto,PER,NNP
134,di,O,IN
134,Gedung,LOC,NNP
134,Kompleks,LOC,NNP
134,Parlemen,LOC,NNP
134,Senayan,LOC,NNP
134,",",LOC,Z
134,Jakarta,LOC,NNP
134,",",O,Z
134,Rabu,TIM,NNP
134,(,TIM,Z
134,18/4/2012,TIM,CD
134,),TIM,Z
134,.,O,Z
135,Hajrianto,PER,NNP
135,mengatakan,O,VB
135,",",O,Z
135,Partai,ORG,NNP
135,Golkar,ORG,NNP
135,terdiri,O,VB
135,dari,O,IN
135,berbagai,O,CD
135,organisasi,O,NN
135,massa,O,NN
135,.,O,Z
136,Ada,O,VB
136,pula,O,RB
136,",",O,Z
136,para,O,DT
136,sesepuh,O,NN
136,yang,O,SC
136,tak,O,NEG
136,berada,O,VB
136,di,O,IN
136,struktural,O,JJ
136,partai,O,NN
136,.,O,Z
137,Semua,O,CD
137,pihak,O,NN
137,itu,O,PR
137,",",O,Z
137,kata,O,VB
137,dia,O,PRP
137,",",O,Z
137,harus,O,MD
137,didengar,O,VB
137,pandangannya,O,RB
137,",",O,Z
137,baik,O,CC
137,terkait,O,VB
137,percepatan,O,NN
137,jadwal,O,NN
137,rapimnas,O,NN
137,maupun,O,CC
137,penetapan,O,NN
137,calon,O,NN
137,presiden,O,NN
137,dari,O,IN
137,Golkar,ORG,NNP
137,.,O,Z
138,"""",O,Z
138,Percepatan,O,NN
138,itu,O,PR
138,semata-mata,O,VB
138,usulan,O,NN
138,DPD,O,NNP
138,I,O,NNP
138,seluruh,O,CD
138,Indonesia,O,NNP
138,yang,O,SC
138,diajukan,O,VB
138,kepada,O,IN
138,Ketua,O,NN
138,Umum,O,JJ
138,.,O,Z
138,Kita,O,PRP
138,tahu,O,VB
138,",",O,Z
138,dengan,O,IN
138,latar,O,NN
138,belakang,O,NN
138,majemuk,O,NN
138,",",O,Z
138,mestinya,O,RB
138,DPP,O,NNP
138,jangan,O,NEG
138,terlalu,O,RB
138,legal,O,VB
138,formalistik,O,NN
138,.,O,Z
138,Memang,O,NNP
138,betul,O,NNP
138,DPD,O,NNP
138,punya,O,VB
138,hak,O,NN
138,untuk,O,SC
138,mengusulkan,O,VB
138,agenda,O,NN
138,politik,O,NN
138,",",O,Z
138,tapi,O,CC
138,hendaknya,O,RB
138,disikapi,O,VB
138,lebih,O,RB
138,arif,O,JJ
138,.,O,Z
138,Jangan,O,NN
138,sampai,O,SC
138,terlalu,O,RB
138,berpijak,O,VB
138,pada,O,IN
138,ketentuan,O,NN
138,yang,O,SC
138,legal,O,VB
138,formal,O,JJ
138,",",O,Z
138,"""",O,Z
138,kata,O,VB
138,Hajriyanto,PER,NNP
138,.,O,Z
139,Hajriyanto,PER,NNP
139,mengaku,O,VB
139,tak,O,NEG
139,mengetahui,O,VB
139,alasan,O,NN
139,percepatan,O,NN
139,rapimnas,O,JJ
139,.,O,Z
140,Namun,O,CC
140,",",O,Z
140,menurut,O,IN
140,dia,O,PRP
140,",",O,Z
140,hal,O,NN
140,itu,O,PR
140,tidak,O,NEG
140,lazim,O,NN
140,lantaran,O,NN
140,sejak,O,IN
140,dulu,O,NN
140,rapimnas,O,NN
140,selalu,O,RB
140,digelar,O,VB
140,bulan,O,NN
140,Oktober,O,NNP
140,.,O,Z
141,"""",O,Z
141,Bila,O,SC
141,ada,O,VB
141,agenda,O,NN
141,politik,O,NN
141,di,O,IN
141,luar,O,NN
141,kelaziman,O,NN
141,",",O,Z
141,hendaknya,O,RB
141,dikomunikasikan,O,VB
141,lebih,O,RB
141,dulu,O,JJ
141,",",O,Z
141,"""",O,Z
141,pungkasnya,O,RB
141,.,O,Z
142,Ketua,O,NNP
142,DPP,O,NNP
142,Korwil,O,NNP
142,Partai,ORG,NNP
142,Hanura,ORG,NNP
142,wilayah,O,NN
142,Sulawesi,LOC,NNP
142,Selatan,LOC,NNP
142,",",O,Z
142,Sulawesi,LOC,NNP
142,Barat,LOC,NNP
142,dan,O,CC
142,Sulawesi,LOC,NNP
142,Tenggara,LOC,NNP
142,",",O,Z
142,Syarifuddin,PER,NNP
142,Sudding,PER,NNP
142,",",O,Z
142,mengatakan,O,VB
142,DPP,ORG,NNP
142,Hanura,ORG,NNP
142,segera,O,RB
142,memutuskan,O,VB
142,kisruh,O,NN
142,internal,O,JJ
142,DPD,O,NNP
142,Hanura,O,NNP
142,Sulawesi,LOC,NNP
142,Selatan,LOC,NNP
142,(,LOC,Z
142,Sulsel,LOC,NNP
142,),LOC,Z
142,",",O,Z
142,pada,O,IN
142,Rabu,TIM,NNP
142,lusa,O,NNP
142,.,O,Z
143,"""",O,Z
143,Internal,O,NNP
143,DPD,O,NNP
143,Sulsel,O,NNP
143,mudah-mudahan,O,NN
143,dalam,O,IN
143,waktu,O,NN
143,dekat,O,JJ
143,ada,O,VB
143,keputusan,O,NN
143,.,O,Z
143,Sudah,O,NNP
143,ada,O,VB
143,keputusan,O,NN
143,kita,O,PRP
143,serahkan,O,VB
143,ke,O,IN
143,DPP,O,NNP
143,dan,O,CC
143,Rabu,O,NNP
143,ini,O,PR
143,kita,O,PRP
143,akan,O,MD
143,rapat,O,VB
143,harian,O,NN
143,soal,O,NN
143,itu,O,PR
143,",",O,Z
143,"""",O,Z
143,kata,O,VB
143,Sudding,PER,NNP
143,kepada,O,IN
143,Tribunnews.com,O,NNP
143,",",O,Z
143,Senin,TIM,NNP
143,(,TIM,Z
143,30/1/2012,TIM,CD
143,),TIM,Z
143,.,O,Z
144,Menurut,O,IN
144,Sudding,PER,NNP
144,",",O,Z
144,DPP,O,NNP
144,Hanura,O,NNP
144,pada,O,IN
144,prinsipnya,O,RB
144,memberikan,O,VB
144,kesempatan,O,NN
144,dan,O,CC
144,ruang,O,NN
144,sama,O,JJ
144,bagi,O,IN
144,pengurus,O,NN
144,DPD,O,NN
144,dan,O,CC
144,DPC,O,NNP
144,Hanura,O,NNP
144,Sulsel,O,NNP
144,untuk,O,SC
144,menyampaikan,O,VB
144,aspirasinya,O,RB
144,.,O,Z
145,"""",O,Z
145,Dan,O,CC
145,diberikan,O,VB
145,kesempatan,O,NN
145,melakukan,O,VB
145,verfikasi,O,NN
145,akar,O,NN
145,msalah,O,NN
145,yang,O,SC
145,terjadi,O,VB
145,di,O,IN
145,DPD,O,NNP
145,Hanura,O,NNP
145,Sulsel,O,NNP
145,",",O,Z
145,"""",O,Z
145,kata,O,VB
145,dia,O,PRP
145,.,O,Z
146,Dikatakan,O,VB
146,yang,O,SC
146,terjadi,O,VB
146,pada,O,IN
146,DPD,O,NNP
146,Hanura,O,NNP
146,Sulsel,O,NNP
146,bersifat,O,VB
146,dinamis,O,NN
146,dan,O,CC
146,kita,O,PRP
146,harapkan,O,VB
146,bertujuan,O,NN
146,untuk,O,SC
146,hal-hal,O,NN
146,positif,O,JJ
146,dalam,O,IN
146,pengembangan,O,NN
146,partai,O,NN
146,serta,O,CC
146,akselerasi,O,NN
146,partai,O,NN
146,baik,O,JJ
146,di,O,IN
146,tingkat,O,NN
146,DPC,O,NNP
146,dan,O,CC
146,DPD,O,NNP
146,Hanura,O,NNP
146,Sulsel,O,NNP
146,.,O,Z
147,Ketua,O,NNP
147,Umum,O,NNP
147,DPP,O,NNP
147,Partai,ORG,NNP
147,Hanura,ORG,NNP
147,",",O,Z
147,Wiranto,PER,NNP
147,mengaku,O,VB
147,akan,O,MD
147,melakukan,O,VB
147,roadshow,O,FW
147,politik,O,NN
147,ke,O,IN
147,akar,O,NN
147,rumput,O,VB
147,Hanura,O,NNP
147,di,O,IN
147,wilayah,O,NN
147,Indonesia,O,NNP
147,untuk,O,SC
147,memperkenalkan,O,VB
147,Ketua,O,NNP
147,Dewan,O,NNP
147,Pertimbangan,O,NNP
147,",",O,Z
147,Hary,PER,NNP
147,Tanoesoedibjo,PER,NNP
147,",",O,Z
147,yang,O,SC
147,baru,O,MD
147,bergabung,O,VB
147,.,O,Z
148,"""",O,Z
148,Kami,O,PRP
148,sebagai,O,IN
148,host,O,NN
148,harus,O,MD
148,memberikan,O,VB
148,roadshow,O,FW
148,untuk,O,SC
148,pengenalan,O,NN
148,.,O,Z
148,Kalau,O,SC
148,ada,O,VB
148,tokoh,O,NN
148,baru,O,JJ
148,masuk,O,VB
148,partai,O,NN
148,kita,O,PRP
148,akan,O,MD
148,kenalkan,O,VB
148,ke,O,IN
148,kader,O,NN
148,dan,O,CC
148,para,O,DT
148,stakeholder,O,NN
148,supaya,O,SC
148,lebih,O,RB
148,dekat,O,JJ
148,",",O,Z
148,"""",O,Z
148,ungkap,O,VB
148,Wiranto,PER,NNP
148,usai,O,SC
148,peluncuran,O,NN
148,Hanura,O,NNP
148,Digital,O,NNP
148,di,O,IN
148,Gedung,LOC,NNP
148,Pusat,LOC,NNP
148,Perfilman,LOC,NNP
148,Usmar,LOC,NNP
148,Ismail,LOC,NNP
148,",",LOC,Z
148,Jakarta,LOC,NNP
148,",",O,Z
148,Senin,TIM,NNP
148,(,TIM,Z
148,25/2/2013,TIM,CD
148,),TIM,Z
148,.,O,Z
149,Wiranto,PER,NNP
149,mengaku,O,VB
149,belum,O,NEG
149,bisa,O,MD
149,memastikan,O,VB
149,kapan,O,NN
149,roadshow,O,FW
149,memperkenalkan,O,VB
149,Hary,PER,NNP
149,",",O,Z
149,bekas,O,NN
149,Ketua,O,NNP
149,Partai,ORG,NNP
149,NasDem,ORG,NNP
149,itu,O,PR
149,ke,O,IN
149,daerah-daerah,O,NN
149,.,O,Z
150,Pasalnya,O,RB
150,",",O,Z
150,di,O,IN
150,beberapa,O,CD
150,daerah,O,NN
150,masih,O,MD
150,sibuk,O,VB
150,dalam,O,IN
150,pencalegan,O,NN
150,.,O,Z
151,"""",O,Z
151,Kita,O,PRP
151,cari,O,VB
151,waktu,O,NN
151,yang,O,SC
151,enak,O,NN
151,",",O,Z
151,"""",O,Z
151,tambah,O,VB
151,Wiranto,PER,NNP
151,.,O,Z
152,Ketua,O,NNP
152,Badan,O,NNP
152,Pemenangan,O,NNP
152,Pemilu,O,NNP
152,",",O,Z
152,Yuddy,PER,NNP
152,Chrisnandi,PER,NNP
152,menambahkan,O,VB
152,",",O,Z
152,roadshow,O,FW
152,politik,O,NN
152,yang,O,SC
152,dilakukan,O,VB
152,Hary,PER,NNP
152,nanti,O,NN
152,akan,O,MD
152,bersama,O,VB
152,Wiranto,PER,NNP
152,.,O,Z
153,Roadshow,O,NNP
153,ini,O,PR
153,tidak,O,NEG
153,bersifat,O,VB
153,pribadi,O,NN
153,dilakukan,O,VB
153,Hary,PER,NNP
153,",",O,Z
153,melainkan,O,CC
153,akan,O,MD
153,ditemani,O,VB
153,Wiranto,PER,NNP
153,menyambangi,O,VB
153,kegiatan,O,NN
153,partai,O,NN
153,di,O,IN
153,wilayah,O,NN
153,.,O,Z
154,"""",O,Z
154,Kita,O,PRP
154,sudah,O,MD
154,memiliki,O,VB
154,ketua,O,NN
154,wilayah,O,NN
154,di,O,IN
154,masing-masing,O,CD
154,provinsi,O,NN
154,.,O,Z
154,Kalau,O,NNP
154,Pak,PER,NNP
154,Hary,PER,NNP
154,akan,O,MD
154,roadshow,O,VB
154,kepartaian,O,NN
154,dia,O,PRP
154,akan,O,MD
154,ikut,O,VB
154,jadwal,O,NN
154,roadshow,O,FW
154,wilayah,O,NN
154,",",O,Z
154,seperti,O,IN
154,dalam,O,NN
154,ajang,O,NN
154,rapat,O,NN
154,koordinasi,O,NN
154,daerah,O,NN
154,",",O,Z
154,"""",O,Z
154,papar,O,VB
154,Yuddy,PER,NNP
154,.,O,Z
155,Juru,O,NNP
155,bicara,O,NNP
155,Komisi,ORG,NNP
155,Pemberantasan,ORG,NNP
155,Korupsi,ORG,NNP
155,",",O,Z
155,Johan,PER,NNP
155,Budi,PER,NNP
155,Sapto,PER,NNP
155,Prabowo,PER,NNP
155,",",O,Z
155,mengatakan,O,VB
155,lembaganya,O,RB
155,belum,O,NEG
155,mendapat,O,VB
155,laporan,O,NN
155,tentang,O,IN
155,transaksi,O,NN
155,mencurigakan,O,VB
155,dalam,O,IN
155,pemilu,O,NN
155,legislatif,O,JJ
155,pada,O,IN
155,9,TIM,CD
155,April,TIM,NNP
155,2014,TIM,CD
155,dari,O,IN
155,Badan,ORG,NNP
155,Pengawas,ORG,NNP
155,Pemilihan,ORG,NNP
155,Umum,ORG,NNP
155,.,O,Z
156,Menurut,O,IN
156,Johan,PER,NNP
156,",",O,Z
156,lantaran,O,NN
156,belum,O,NEG
156,diterima,O,VB
156,",",O,Z
156,laporan,O,NN
156,yang,O,SC
156,dibuat,O,VB
156,Pusat,O,NNP
156,Pelaporan,O,NNP
156,dan,O,CC
156,Analisis,O,NNP
156,Transaksi,O,NNP
156,Keuangan,O,NNP
156,itu,O,PR
156,belum,O,NEG
156,masuk,O,VB
156,ranah,O,NN
156,penindakan,O,VB
156,KPK,O,NNP
156,.,O,Z
157,"""",O,Z
157,Saya,O,PRP
157,sudah,O,MD
157,cek,O,VB
157,ke,O,IN
157,bagian,O,NN
157,penindakan,O,VB
