0,1,2,postag
115,masih,O,MD
115,tergabung,O,VB
115,dengan,O,IN
115,Provinsi,O,NNP
115,Kalimantan,LOC,NNP
115,Timur,LOC,NNP
115,",",O,Z
115,dari,O,IN
115,baru,O,JJ
115,mekar,O,VB
115,menjadi,O,VB
115,Ibu,O,NNP
115,Kota,O,NNP
115,Provinsi,O,NNP
115,Kalimantan,LOC,NNP
115,Utara,LOC,NNP
115,pada,O,IN
115,25,TIM,CD
115,Oktober,TIM,NNP
115,2012,TIM,CD
115,.,O,Z
116,"""",O,Z
116,Pembangunan,O,NNP
116,Bandara,LOC,NNP
116,Juwata,LOC,NNP
116,sebenarnya,O,RB
116,sudah,O,MD
116,dibangun,O,VB
116,sejak,O,IN
116,zaman,O,NN
116,penjajahan,O,NN
116,Belanda,LOC,NNP
116,dan,O,CC
116,memiliki,O,VB
116,arti,O,NN
116,penting,O,JJ
116,bagi,O,IN
116,masyarakat,O,NN
116,Kalimantan,LOC,NNP
116,Timur,LOC,NNP
116,.,O,Z
117,Seiring,O,IN
117,waktu,O,NN
117,",",O,Z
117,bandara,O,NN
117,ini,O,PR
117,berperan,O,NN
117,penting,O,JJ
117,bagi,O,IN
117,pembangunan,O,NN
117,dan,O,CC
117,perekonomian,O,NN
117,di,O,IN
117,Kalimantan,LOC,NNP
117,Timur,LOC,NNP
117,",",O,Z
117,"""",O,Z
117,ujar,O,VB
117,Irianto,PER,NNP
117,Lambrie,PER,NNP
117,dalam,O,IN
117,sambutannya,O,NN
117,.,O,Z
118,Sementara,O,SC
118,itu,O,PR
118,",",O,Z
118,Menteri,O,NNP
118,Perhubungan,O,NNP
118,Ignasius,PER,NNP
118,Jonan,PER,NNP
118,mengatakan,O,VB
118,",",O,Z
118,Bandara,LOC,NNP
118,Juwata,LOC,NNP
118,ini,O,PR
118,merupakan,O,VB
118,bandara,O,NN
118,pertama,O,OD
118,di,O,IN
118,Indonesia,LOC,NNP
118,yang,O,SC
118,menerapkan,O,VB
118,teknologi,O,NN
118,ramah,O,NN
118,lingkungan,O,NN
118,.,O,Z
119,Bandara,O,NN
119,ini,O,PR
119,juga,O,RB
119,menerapkan,O,VB
119,sistem,O,NN
119,ramah,O,NN
119,lingkungannya,O,RB
119,di,O,IN
119,apron,O,NN
119,saat,O,NN
119,pengisian,O,NN
119,bahan,O,NN
119,Bakar,O,NN
119,avtur,O,NN
119,.,O,Z
120,Berbeda,O,NNP
120,dengan,O,IN
120,Bandara,LOC,NNP
120,Soekarno,LOC,NNP
120,Hatta,LOC,NNP
120,yang,O,SC
120,di,O,IN
120,terminalnya,O,NN
120,siang,O,NN
120,hari,O,NN
120,saja,O,RB
120,harus,O,MD
120,pakai,O,VB
120,lampu,O,JJ
120,",",O,Z
120,"""",O,Z
120,kata,O,VB
120,Jonan,PER,NN
120,.,O,Z
121,"""",O,Z
121,Bandara,O,NNP
121,ini,O,PR
121,bisa,O,MD
121,didatangi,O,VB
121,pesawat,O,NN
121,berbadan,O,NN
121,besar,O,JJ
121,",",O,Z
121,seperti,O,IN
121,pesawat,O,NN
121,kepresidenan,O,NN
121,Bapak,O,NNP
121,yang,O,SC
121,mendarat,O,VB
121,dengan,O,IN
121,mulus,O,JJ
121,",",O,Z
121,"""",O,Z
121,kata,O,VB
121,Jonan,PER,NN
121,.,O,Z
122,Jonan,PER,NN
122,mengatakan,O,VB
122,Bandara,LOC,NNP
122,Juwata,LOC,NNP
122,ini,O,PR
122,menjadi,O,VB
122,bandara,O,NN
122,internasional,O,JJ
122,pertama,O,OD
122,yang,O,SC
122,dibangun,O,VB
122,sejak,O,IN
122,20,O,CD
122,tahun,O,NN
122,lalu,O,CC
122,.,O,Z
123,Tanpa,O,IN
123,Nitya,PER,NNP
123,",",O,Z
123,tim,O,NN
123,Uber,O,NNP
123,Cup,O,NNP
123,Indonesia,LOC,NNP
123,pada,O,IN
123,sektor,O,NN
123,ganda,O,NN
123,akan,O,MD
123,diperkuat,O,VB
123,Ni,PER,NNP
123,Ketut,PER,NNP
123,Mahadewi,PER,NNP
123,Istarani,PER,NNP
123,/,O,Z
123,Anggia,PER,NNP
123,Shitta,PER,NNP
123,Awanda,PER,NNP
123,",",O,Z
123,Della,PER,NNP
123,Destiara,PER,NNP
123,Haris,PER,NNP
123,/,O,Z
123,Rosyita,PER,NNP
123,Eka,PER,NNP
123,Putri,PER,NNP
123,Sari,PER,NNP
123,serta,O,CC
123,Greysia,PER,NNP
123,dan,O,CC
123,Tiara,PER,NN
123,.,O,Z
124,Kita,O,PRP
124,sudah,O,MD
124,tidak,O,NEG
124,punya,O,VB
124,lagi,O,RB
124,bandara,O,NN
124,transit,O,NN
124,internasional,O,JJ
124,sejak,O,IN
124,20,O,CD
124,tahun,O,NN
124,lebih,O,RB
124,",",O,Z
124,"""",O,Z
124,kata,O,VB
124,Jonan,PER,NN
124,.,O,Z
125,Ini,O,PR
125,menjadi,O,VB
125,bandara,O,NN
125,di,O,IN
125,sebelah,O,NN
125,Utara,O,NNP
125,yang,O,SC
125,akan,O,MD
125,menghubungkan,O,VB
125,dengan,O,IN
125,Brunei,LOC,NNP
125,",",O,Z
125,Malaysia,LOC,NNP
125,",",O,Z
125,Filipina,LOC,NNP
125,",",O,Z
125,"""",O,Z
125,kata,O,VB
125,Jokowi,PER,NNP
125,.,O,Z
126,"""",O,Z
126,Dengan,O,SC
126,mengucap,O,VB
126,Bismillahirrahmanirrahim,O,NNP
126,",",O,Z
126,saya,O,PRP
126,nyatakan,O,VB
126,Bandara,LOC,NNP
126,Internasional,LOC,NNP
126,Juwata,LOC,NNP
126,resmi,O,JJ
126,dioperasikan,O,VB
126,",",O,Z
126,"""",O,Z
126,tambah,O,VB
126,Jokowi,PER,NNP
126,.,O,Z
127,PDIP,ORG,NN
127,mengirim,O,VB
127,isyarat,O,NN
127,4,O,CD
127,menteri,O,NN
127,kabinet,O,NN
127,kerja,O,NN
127,digeser,O,NN
127,dalam,O,IN
127,reshuffle,O,FW
127,kabinet,O,FW
127,yang,O,SC
127,kabarnya,O,RB
127,akan,O,MD
127,segera,O,RB
127,diumumkan,O,VB
127,.,O,Z
128,Malia,PER,NNP
128,Obama,PER,NNP
128,",",O,Z
128,putri,O,NN
128,tertua,O,NN
128,Presiden,O,NNP
128,Amerika,LOC,NNP
128,Serikat,LOC,NNP
128,Barack,PER,NNP
128,Obama,PER,NNP
128,dan,O,CC
128,Michelle,PER,NNP
128,Obama,PER,NNP
128,dipastikan,O,VB
128,akan,O,MD
128,mengikuti,O,VB
128,jejak,O,NN
128,orangtuanya,O,NN
128,untuk,O,SC
128,menempuh,O,VB
128,pendidikan,O,NN
128,tinggi,O,JJ
128,di,O,IN
128,Universitas,ORG,NNP
128,Harvard,ORG,NNP
128,.,O,Z
129,Jadi,O,VB
129,partai,O,NN
129,yang,O,SC
129,ikut,O,VB
129,arahan,O,NN
129,dan,O,CC
129,aturan,O,NN
129,main,O,IN
129,presiden,O,NN
129,",",O,Z
129,"""",O,Z
129,kata,O,VB
129,Chief,O,FW
129,Executive,O,FW
129,Officer,O,FW
129,(,O,Z
129,CEO,O,FW
129,),O,Z
129,Cyrus,ORG,NNP
129,Network,ORG,NNP
129,Hasan,PER,NNP
129,Nasbi,PER,NNP
129,kepada,O,IN
129,detikcom,ORG,NN
129,",",O,Z
129,Rabu,TIM,NNP
129,(,TIM,Z
129,23/3/2016,TIM,CD
129,),TIM,Z
129,.,O,Z
130,Hasan,PER,NN
130,menilai,O,VB
130,tak,O,NEG
130,ada,O,VB
130,salahnya,O,NN
130,Jokowi,PER,NNP
130,memasukkan,O,VB
130,menteri,O,NN
130,dari,O,IN
130,parpol-parpol,O,NN
130,lain,O,JJ
130,dalam,O,IN
130,reshuffle,O,FW
130,yang,O,SC
130,akan,O,MD
130,datang,O,VB
130,.,O,Z
131,"""",O,Z
131,Kalau,O,SC
131,memang,O,RB
131,Jokowi,PER,NNP
131,mau,O,RB
131,memperkuat,O,VB
131,soliditas,O,NN
131,parpol,O,NN
131,pendukung,O,NN
131,di,O,IN
131,parlemen,O,NN
131,supaya,O,SC
131,lebih,O,RB
131,seimbang,O,VB
131,kekuatannya,O,RB
131,",",O,Z
131,supaya,O,SC
131,parpol,O,VB
131,pendukung,O,NN
131,utama,O,JJ
131,tidak,O,NEG
131,bersikap,O,VB
131,seperti,O,IN
131,oposisi,O,NN
131,.,O,Z
132,Memang,O,NNP
132,Jokowi,PER,NNP
132,sebaiknya,O,RB
132,memberikan,O,VB
132,parpol,O,NN
132,baru,O,JJ
132,untuk,O,SC
132,masuk,O,VB
132,ke,O,IN
132,dalam,O,NN
132,kabinet,O,NN
132,",",O,Z
132,tapi,O,CC
132,konsekuensinya,O,RB
132,mengurangi,O,VB
132,jatah,O,NN
132,parpol,O,NN
132,yang,O,SC
132,sudah,O,MD
132,ada,O,VB
132,",",O,Z
132,"""",O,Z
132,katanya,O,RB
132,.,O,Z
133,PDIP,ORG,NN
133,sebelumnya,O,SC
133,mengirim,O,VB
133,sinyal,O,NN
133,kuat,O,JJ
133,menginginkan,O,VB
133,sejumlah,O,CD
133,kursi,O,NN
133,menteri,O,NN
133,digeser,O,NN
133,.,O,Z
134,Di,O,IN
134,samping,O,NN
134,itu,O,PR
134,",",O,Z
134,Jokowi,PER,NNP
134,juga,O,RB
134,sempat,O,MD
134,bermain,O,VB
134,pingpong,O,VB
134,secara,O,IN
134,virtual,O,NN
134,dengan,O,SC
134,menggunakan,O,VB
134,kacamata,O,NN
134,pintar,O,IN
134,Facebook,ORG,NNP
134,Oculus,O,NNP
134,Rift,O,NNP
134,.,O,Z
135,"""",O,Z
135,Karena,O,SC
135,sudah,O,MD
135,ada,O,VB
135,rekomendasi,O,NN
135,Pansus,O,NNP
135,Pelindo,ORG,NNP
135,II,ORG,NNP
135,yang,O,SC
135,disahkan,O,VB
135,paripurna,O,NN
135,.,O,Z
136,Menteri,O,NNP
136,Rini,PER,NNP
136,ini,O,PR
136,menimbulkan,O,VB
136,pro,O,JJ
136,dan,O,CC
136,kontra,O,VB
136,yang,O,SC
136,luas,O,JJ
136,",",O,Z
136,"""",O,Z
136,kata,O,VB
136,Hendrawan,PER,NN
136,saat,O,NN
136,dihubungi,O,VB
136,",",O,Z
136,Senin,TIM,NNP
136,(,TIM,Z
136,21/3/2016,TIM,CD
136,),TIM,Z
136,kemarin,O,NN
136,.,O,Z
137,PDIP,ORG,NN
137,ternyata,O,VB
137,juga,O,RB
137,sudah,O,MD
137,punya,O,VB
137,catatan,O,NN
137,evaluasi,O,NN
137,menyeluruh,O,VB
137,soal,O,NN
137,kinerja,O,NN
137,menteri,O,NN
137,.,O,Z
138,Hendrawan,PER,NN
138,kemudian,O,CC
138,menyebut,O,VB
138,empat,O,CD
138,nama,O,NN
138,menteri,O,NN
138,yang,O,SC
138,posisinya,O,RB
138,dirasa,O,VB
138,kurang,O,RB
138,tepat,O,JJ
138,.,O,Z
139,"""",O,Z
139,Misalnya,O,NNP
139,Menteri,O,NNP
139,Yuddy,PER,NNP
139,Chrisnandi,PER,NNP
139,menurut,O,IN
139,kami,O,PRP
139,lebih,O,RB
139,tepat,O,JJ
139,di,O,IN
139,Menristek,ORG,NNP
139,Dikti,ORG,NNP
139,",",O,Z
139,terus,O,RB
139,Siti,PER,NNP
139,Nurbaya,PER,NNP
139,lebih,O,RB
139,tepat,O,JJ
139,di,O,IN
139,MenPANRB,ORG,NNP
139,.,O,Z
140,Ya,O,NNP
140,",",O,Z
140,kami,O,PRP
140,hargai,O,VB
140,karena,O,SC
140,itu,O,PR
140,prerogatif,O,JJ
140,Jokowi,PER,NNP
140,sebagai,O,IN
140,Presiden,O,NNP
140,",",O,Z
140,"""",O,Z
140,sebutnya,O,RB
140,.,O,Z
141,Apakah,O,NNP
141,Presiden,O,NNP
141,Jokowi,PER,NNP
141,akan,O,MD
141,menunjukkan,O,VB
141,kemandirian,O,NN
141,dalam,O,IN
141,pengambilan,O,NN
141,keputusan,O,NN
141,atau,O,CC
141,mendengarkan,O,VB
141,suara,O,NN
141,elite,O,FW
141,PDIP,ORG,FW
141,ini?,O,FW
142,Hari,O,NN
142,ini,O,PR
142,",",O,Z
142,tanggal,O,NN
142,9,TIM,CD
142,September,TIM,NNP
142,2015,TIM,CD
142,",",O,Z
142,Ratu,O,NNP
142,Elizabeth,PER,NNP
142,II,PER,NNP
142,dari,O,IN
142,Kerajaan,LOC,NNP
142,Inggris,LOC,NNP
142,resmi,O,JJ
142,menjadi,O,VB
142,pemegang,O,NN
142,tahta,O,NN
142,terlama,O,JJ
142,dalam,O,IN
142,sejarah,O,NN
142,monarki,O,VB
142,Inggris,LOC,NNP
142,.,O,Z
143,Menteri,O,NNP
143,Sekretaris,O,NNP
143,Negara,O,NNP
143,Pratikno,PER,NNP
143,meminta,O,VB
143,kepada,O,IN
143,semua,O,CD
143,pihak,O,NN
143,untuk,O,SC
143,menahan,O,VB
143,diri,O,NN
143,tidak,O,NEG
143,bertindak,O,VB
143,kasar,O,NN
143,dan,O,CC
143,gegabah,O,VB
143,dalam,O,IN
143,menyikapi,O,NN
143,masalah,O,NN
143,ini,O,PR
143,.,O,Z
144,Kita,O,PRP
144,cari,O,VB
144,jalan,O,NN
144,tengah,O,NN
144,",",O,Z
144,cari,O,VB
144,solusi,O,NN
144,bersama,O,IN
144,tapi,O,CC
144,tidak,O,NEG
144,menghambat,O,VB
144,perkembangan,O,NN
144,teknologi,O,NN
144,",",O,Z
144,"""",O,Z
144,ujar,O,VB
144,Pratikno,PER,NNP
144,yang,O,SC
144,ditemui,O,VB
144,wartawan,O,NN
144,di,O,IN
144,Pontianak,LOC,NN
144,",",O,Z
144,Kalimantan,LOC,NNP
144,Barat,LOC,NNP
144,",",O,Z
144,Rabu,TIM,NNP
144,(,TIM,Z
144,23/3/2016,TIM,CD
144,),TIM,Z
144,.,O,Z
145,Kehadiran,O,NNP
145,Pratikno,PER,NNP
145,di,O,IN
145,Pontianak,LOC,NN
145,untuk,O,SC
145,mendampingi,O,VB
145,Presiden,O,NNP
145,Jokowi,PER,NNP
145,melakukan,O,VB
145,kunjungan,O,NN
145,kerja,O,NN
145,di,O,IN
145,Kalimantan,LOC,NNP
145,.,O,Z
146,Pratikno,PER,NNP
146,mengatakan,O,VB
146,",",O,Z
146,dia,O,PRP
146,sudah,O,MD
146,pernah,O,MD
146,menerima,O,VB
146,perwakilan,O,NN
146,sopir,O,NN
146,taksi,O,NN
146,yang,O,SC
146,berunjuk,O,VB
146,rasa,O,NN
146,sebelumnya,O,SC
146,.,O,Z
147,Jadi,O,VB
147,tuntutan,O,NN
147,mereka,O,PRP
147,yang,O,SC
147,paling,O,RB
147,utama,O,JJ
147,playing,O,FW
147,field,O,FW
147,yang,O,SC
147,setara,O,NN
147,kalau,O,SC
147,ada,O,VB
147,regulasi,O,NN
147,",",O,Z
147,ya,O,NN
147,kena,O,SC
147,regulasi,O,NN
147,harus,O,MD
147,disetarakan,O,VB
147,",",O,Z
147,"""",O,Z
147,kata,O,VB
147,Pratikno,PER,NNP
147,.,O,Z
148,Mantan,O,NNP
148,Rektor,O,NNP
148,UGM,ORG,NNP
148,ini,O,PR
148,mengatakan,O,VB
148,",",O,Z
148,Wakil,O,NNP
148,Presiden,PER,NNP
148,Jusuf,PER,NNP
148,Kalla,PER,NNP
148,(,O,Z
148,JK,PER,NN
148,),O,Z
148,juga,O,RB
148,sudah,O,MD
148,pernah,O,MD
148,merespons,O,VB
148,masalah,O,NN
148,ini,O,PR
148,.,O,Z
149,Ratu,O,CD
149,Elizabeth,PER,NNP
149,II,PER,NNP
149,telah,O,MD
149,mencapai,O,VB
149,masa,O,NN
149,pemerintahan,O,NN
149,selama,O,IN
149,63,O,CD
149,tahun,O,NN
149,dan,O,CC
149,216,O,CD
149,hari,O,NN
149,.,O,Z
150,Lalu,O,CC
150,",",O,Z
150,apa,O,WH
150,sebenarnya,O,RB
150,rahasia,O,NN
150,kesehatan,O,NN
150,dan,O,CC
150,kebugaran,O,NN
150,nenek,O,NN
150,Pangeran,O,NNP
150,William,PER,NNP
150,ini?,O,NNP
151,Dalam,O,IN
151,waktu,O,NN
151,tidak,O,NEG
151,terlalu,O,RB
151,lama,O,JJ
151,mereka,O,PRP
151,akan,O,MD
151,capai,O,VB
151,rumusan,O,NN
151,bersama,O,VB
151,dalam,O,IN
151,rangkan,O,VB
151,perbaikan,O,NN
151,pelayanan,O,NN
151,",",O,Z
151,"""",O,Z
151,kata,O,VB
151,Pratikno,PER,NNP
151,.,O,Z
152,Yang,O,NN
152,penting,O,JJ
152,pelayanan,O,NN
152,masyarakat,O,NN
152,bisa,O,MD
152,terjaga,O,VB
152,dan,O,CC
152,masyarakat,O,NN
152,jangan,O,NN
152,justru,O,CC
152,kecewa,O,NN
152,",",O,Z
152,masyarakat,O,NN
152,harus,O,MD
152,dijaga,O,VB
152,",",O,Z
152,"""",O,Z
152,tambah,O,VB
152,Pratikno,PER,NNP
152,.,O,Z
153,PDIP,ORG,NN
153,yang,O,SC
153,sejak,O,IN
153,awal,O,NN
153,mendorong,O,VB
153,reshuffle,O,FW
153,kabinet,O,FW
153,pun,O,RP
153,mulai,O,VB
153,'menata',O,NN
153,kabinet,O,NN
153,kerja,O,NN
153,.,O,Z
154,Saat,O,NN
154,ditanya,O,VB
154,soal,O,NN
154,isu,O,NN
154,reshuffle,O,FW
154,kabinet,O,FW
154,yang,O,SC
154,semakin,O,RB
154,dekat,O,JJ
154,",",O,Z
154,Ketua,O,NNP
154,DPP,O,NNP
154,PDIP,ORG,NNP
154,Hendrawan,PER,NNP
154,Supratikno,PER,NNP
154,langsung,O,RB
154,menyoroti,O,VB
154,kinerja,O,NN
154,Menteri,O,NNP
154,BUMN,ORG,NNP
154,Rini,PER,NNP
154,Soemarno,PER,NNP
154,.,O,Z
155,Sebenarnya,O,RB
155,selama,O,IN
155,ini,O,PR
155,memang,O,RB
155,PDIP,ORG,NNP
155,cukup,O,RB
155,keras,O,JJ
155,mengkritik,O,NN
155,kinerja,O,NN
155,menteri,O,NN
155,BUMN,ORG,NN
155,itu,O,PR
155,.,O,Z
156,Sejumlah,O,CD
156,persoalan,O,NN
156,diungkapkan,O,VB
156,sejumlah,O,CD
156,kantor,O,NN
156,Imigrasi,O,NN
156,saat,O,NN
156,telekonferensi,O,NN
156,dengan,O,IN
156,Menteri,O,NNP
156,Hukum,O,NNP
156,dan,O,CC
156,HAM,O,NNP
156,Yasonna,PER,NNP
156,H,PER,NNP
156,Laoly,PER,NNP
157,Menteri,O,NNP
157,Rini,PER,NNP
157,ini,O,PR
157,menimbulkan,O,VB
157,pro,O,JJ
157,dan,O,CC
157,kontra,O,VB
157,yang,O,SC
157,luas,O,JJ
157,",",O,Z
157,"""",O,Z
157,kata,O,VB
157,Hendrawan,O,NN
157,saat,O,NN
157,dihubungi,O,VB
157,",",O,Z
157,Senin,TIM,NNP
157,(,TIM,Z
157,21/3/2016,TIM,CD
157,),TIM,Z
157,kemarin,O,NN
157,.,O,Z
158,Alasan,O,NN
158,lain,O,JJ
158,",",O,Z
158,yaitu,O,SC
158,kebijakan,O,NN
158,Penyertaan,O,NNP
158,Modal,O,NNP
158,Negara,O,NNP
158,(,O,Z
158,PMN,O,NNP
158,),O,Z
158,untuk,O,SC
158,BUMN,ORG,NN
158,yang,O,SC
158,menjadi,O,VB
158,kritikan,O,VB
158,untuk,O,IN
158,Rini,PER,NNP
158,.,O,Z
159,Kebijakan,O,NN
159,ini,O,PR
159,menurutnya,O,RB
159,justru,O,RB
159,tak,O,NEG
159,menjamin,O,VB
159,kemandirian,O,NN
159,BUMN,ORG,NN
159,untuk,O,SC
159,negara,O,NN
159,.,O,Z
160,Tak,O,NN
160,akrabnya,O,NN
160,Menteri,O,NNP
160,Rini,PER,NNP
160,dengan,O,IN
160,DPR,ORG,NNP
160,sering,O,RB
160,membuat,O,VB
160,Komisi,O,NNP
160,VI,O,NNP
160,dan,O,CC
160,XI,O,NNP
160,menolak,O,VB
160,kehadirannya,O,RB
160,.,O,Z
161,Setelah,O,SC
161,mengkritik,O,NN
161,keras,O,JJ
161,Rini,PER,NNP
161,",",O,Z
161,Hendrawan,PER,NNP
161,kemudian,O,CC
161,menyebut,O,VB
161,menteri,O,NN
161,yang,O,SC
161,bikin,O,RB
161,gaduh,O,VB
161,layak,O,CD
161,direshuffle,O,FW
161,.,O,Z
162,Senior,O,NNP
162,PDIP,ORG,NNP
162,ini,O,PR
162,memberikan,O,VB
162,wejangan,O,NN
162,kepada,O,IN
162,Presiden,O,NNP
162,Jokowi,PER,NNP
162,agar,O,SC
162,dalam,O,IN
162,mereshuffle,O,FW
162,kabinet,O,NN
162,menempatkan,O,VB
162,orang,O,NN
162,terbaik,O,JJ
162,di,O,IN
162,posisi,O,NN
162,yang,O,SC
162,terbaik,O,JJ
162,pula,O,RB
162,.,O,Z
163,PDIP,ORG,NN
163,sendiri,O,NN
163,",",O,Z
163,menurut,O,IN
163,Hendrawan,PER,NN
163,",",O,Z
163,sudah,O,MD
163,punya,O,VB
163,catatan,O,NN
163,evaluasi,O,NN
163,menyeluruh,O,VB
163,soal,O,NN
163,kinerja,O,NN
163,menteri,O,NN
163,.,O,Z
164,Hendrawan,PER,NN
164,kemudian,O,CC
164,menyebut,O,VB
164,empat,O,CD
164,nama,O,NN
164,menteri,O,NN
164,yang,O,SC
164,posisinya,O,RB
164,dirasa,O,VB
164,kurang,O,RB
164,tepat,O,JJ
164,.,O,Z
165,Di,O,IN
165,antara,O,NN
165,sekian,O,NN
165,persoalan,O,NN
165,yang,O,SC
165,disampaikan,O,VB
165,",",O,Z
165,Yasonna,PER,NNP
165,mengatakan,O,VB
165,",",O,Z
165,salah,O,JJ
165,satu,O,CD
165,yang,O,SC
165,akan,O,MD
165,dilakukan,O,VB
165,untuk,O,SC
165,memperbaiki,O,VB
165,kualitas,O,NN
165,layanan,O,NN
165,adalah,O,VB
165,penggantian,O,NN
165,server,O,FW
165,.,O,Z
166,Ya,O,NNP
166,",",O,Z
166,kami,O,PRP
166,hargai,O,VB
166,karena,O,SC
166,itu,O,PR
166,prerogatif,O,JJ
166,Jokowi,PER,NNP
166,sebagai,O,IN
166,Presiden,O,NNP
166,",",O,Z
166,"""",O,Z
166,sebutnya,O,RB
166,.,O,Z
167,Ambillah,O,NN
167,contoh,O,NN
167,taksi,O,NN
167,reguler,O,JJ
167,yang,O,SC
167,cukup,O,RB
167,punya,O,VB
167,nama,O,NN
167,",",O,Z
167,Blue,ORG,NNP
167,Bird,ORG,NNP
167,.,O,Z
168,Pada,O,IN
168,awal,O,NN
168,kemunculannya,O,RB
168,dulu,O,JJ
168,",",O,Z
168,Blue,ORG,NNP
168,Bird,ORG,NNP
168,juga,O,RB
168,mengoperasikan,O,VB
168,armada,O,NN
168,gelap,O,JJ
168,.,O,Z
169,Bayu,PER,NN
169,merupakan,O,VB
169,cucu,O,NN
169,dari,O,IN
169,sang,O,NN
169,sang,O,NN
169,pendiri,O,NN
169,",",O,Z
169,Mutiara,PER,NNP
169,Djokosoetono,PER,NNP
169,saat,O,NN
169,diwawancara,O,NN
169,detikFinance,O,FW
169,pada,O,IN
169,Jumat,O,NNP
169,",",O,Z
169,18,TIM,CD
169,Juli,TIM,NNP
169,2014,TIM,CD
169,lalu,O,CC
169,.,O,Z
170,"""",O,Z
170,Blue,ORG,NNP
170,Bird,ORG,NNP
170,sebenarnya,O,RB
170,dimulai,O,VB
170,secara,O,IN
170,resmi,O,JJ
170,tahun,O,NN
170,1972,O,CD
170,",",O,Z
170,didirikan,O,VB
170,oleh,O,IN
170,nenek,O,NN
170,kami,O,PRP
170,beserta,O,VB
170,ayah,O,NN
170,saya,O,PRP
170,beserta,O,VB
170,adiknya,O,RB
170,.,O,Z
171,Tetapi,O,CC
171,sebelum,O,SC
171,Blue,ORG,NNP
171,Bird,ORG,NNP
171,berdiri,O,VB
171,sebenarnya,O,RB
171,sudah,O,MD
171,ada,O,VB
171,industri,O,NN
171,jasa,O,NN
171,transportasi,O,NN
171,yang,O,SC
171,dijalankan,O,VB
171,.,O,Z
172,Blue,ORG,FW
172,Bird,ORG,FW
172,saat,O,NN
172,itu,O,PR
172,juga,O,RB
172,menggunakan,O,VB
172,'senjata',O,NN
172,teknologi,O,NN
172,untuk,O,SC
172,penetrasi,O,NN
172,pasar,O,NN
172,.,O,Z
173,"""",O,Z
173,Kami,O,PRP
173,adalah,O,VB
173,perusahaan,O,NN
173,taksi,O,NN
173,pertama,O,OD
173,yang,O,SC
173,menggunakan,O,VB
173,argometer,O,NN
173,",",O,Z
173,"""",O,Z
173,jelas,O,VB
173,Bayu,PER,NN
173,.,O,Z
174,Dalam,O,IN
174,perjalanannya,O,NN
174,",",O,Z
174,diakui,O,VB
174,Bayu,PER,NN
174,",",O,Z
174,memang,O,RB
174,tidak,O,NEG
174,mudah,O,JJ
174,untuk,O,SC
174,bisa,O,MD
174,mendapatkan,O,VB
174,izin,O,NN
174,taksi,O,NN
174,sehingga,O,SC
174,founder,O,FW
174,Blue,ORG,FW
174,Bird,ORG,NNP
174,meminta,O,VB
174,pemerintah,O,NN
174,sampai,O,SC
174,pada,O,IN
174,akhirnya,O,RB
174,mendapatkan,O,VB
174,izin,O,NN
174,taksi,O,NN
174,.,O,Z
175,Hanya,O,RB
175,ada,O,VB
175,satu,O,CD
175,hal,O,NN
175,yang,O,SC
175,menjadi,O,VB
175,motto,O,FW
175,Blue,ORG,FW
175,Bird,ORG,FW
175,saat,O,NN
175,itu,O,PR
175,",",O,Z
175,kita,O,PRP
175,harus,O,MD
175,menjadi,O,VB
175,perusahaan,O,NN
175,yang,O,SC
175,inovatif,O,JJ
175,dan,O,CC
175,harus,O,MD
175,menjadi,O,VB
175,market,O,FW
175,leader,O,FW
175,",",O,Z
175,"""",O,Z
175,jelas,O,VB
175,dia,O,PRP
175,.,O,Z
176,Ini,O,PR
176,terobosan,O,NN
176,yang,O,SC
176,kita,O,PRP
176,lakukan,O,VB
176,untuk,O,SC
176,memberikan,O,VB
176,pelayanan,O,NN
176,maksimal,O,JJ
176,kepada,O,IN
176,masyarakat,O,NN
176,",",O,Z
176,"""",O,Z
176,ujar,O,VB
176,Bayu,PER,NN
176,kala,O,NN
176,itu,O,PR
176,.,O,Z
177,Dia,O,PRP
177,menambahkan,O,VB
177,",",O,Z
177,awalnya,O,NN
177,Blue,ORG,NNP
177,Bird,ORG,NNP
177,menggunakan,O,VB
177,dan,O,CC
177,mengadopsi,O,NN
177,teknologi,O,NN
177,dari,O,IN
177,beberapa,O,CD
177,negara,O,NN
177,maju,O,JJ
177,.,O,Z
178,Siapa,O,CD
178,nyana,O,NN
178,di,O,IN
178,sudut-sudut,O,NN
178,dunia,O,NN
178,ada,O,VB
178,nama,O,NN
178,seperti,O,IN
178,Travis,PER,NNP
178,Kalanick,PER,NNP
178,dan,O,CC
178,Garret,PER,NNP
178,Camp,PER,NNP
178,",",O,Z
178,yang,O,SC
178,tahun,O,NN
178,2008,O,CD
178,lalu,O,CC
178,di,O,IN
178,malam,O,NN
178,bersalju,O,NN
178,kota,O,NNP
178,Paris,LOC,NNP
178,",",O,Z
178,kesulitan,O,NN
178,mendapat,O,VB
178,taksi,O,NN
178,saat,O,NN
178,menghadiri,O,VB
178,konferensi,O,NN
178,.,O,Z
179,Menteri,O,NNP
179,Koordinasi,O,NNP
179,Politik,O,NNP
179,",",O,Z
179,Hukum,O,NN
179,dan,O,CC
179,Keamanan,O,NNP
179,Luhut,PER,NNP
179,Binsar,PER,NNP
179,Pandjaitan,PER,NNP
179,mengatakan,O,VB
179,pemerintah,O,NN
179,akan,O,MD
179,mempelajari,O,VB
179,dengan,O,IN
179,cermat,O,NN
179,industri,O,NN
